yardline_100,ydstogo,td_prob,fg_prob,opp_td_prob,opp_fg_prob,no_score_prob,ep,n
60.0,9.0,0.21033037,0.13331422,0.27806938,0.16524984,0.20411909,-0.56010455,25
60.0,10.0,0.19481774,0.11953397,0.25133622,0.15000097,0.27683216,-0.47958484,41
60.0,11.0,0.22378097,0.140959,0.31827617,0.1753879,0.13115717,-0.75438845,22
60.0,12.0,0.20641933,0.12458993,0.27741197,0.16244887,0.22056808,-0.603445,12
60.0,13.0,0.2003684,0.12927216,0.30698428,0.17185079,0.1812322,-0.8647467,13
60.0,14.0,0.20434852,0.12132613,0.28250447,0.16996917,0.21229503,-0.68447536,7
60.0,15.0,0.18994974,0.11817387,0.27306333,0.15913631,0.24920982,-0.6942611,12
60.0,16.0,0.19285804,0.12276541,0.27650744,0.16987613,0.22759482,-0.715901,9
60.0,17.0,0.12995183,0.09002869,0.19575125,0.1245896,0.45112574,-0.5540473,9
60.0,18.0,0.16364276,0.10479238,0.23115052,0.13691232,0.3547263,-0.56129414,7
60.0,19.0,0.1736562,0.11493148,0.24848348,0.15380466,0.29864582,-0.6276308,4
60.0,20.0,0.20603618,0.117501006,0.29776016,0.15606214,0.21193323,-0.74751234,5
60.0,21.0,0.21102661,0.11839875,0.27987805,0.1617095,0.21933205,-0.60386175,6
60.0,22.0,0.26773474,0.13751471,0.36831558,0.18735212,0.02657052,-0.8393768,2
60.0,23.0,0.24947636,0.13375099,0.3167734,0.17851476,0.1096544,-0.59485954,3
60.0,24.0,0.0124356225,0.033935923,0.013347762,0.018738067,0.91961807,0.040162567,1
60.0,26.0,0.22412062,0.123323,0.3200408,0.18966259,0.13152722,-0.86070704,1
60.0,27.0,0.24079765,0.12929614,0.35116905,0.20426227,0.063059956,-0.98776835,1
60.0,28.0,0.25494856,0.12856069,0.33688208,0.18500815,0.07740458,-0.71906227,1
60.0,34.0,0.21755522,0.1121677,0.24220829,0.19158258,0.22403519,-0.4028743,1
61.0,1.0,0.26238602,0.13909069,0.26004073,0.15930298,0.17216653,-0.040063348,102
61.0,2.0,0.20553017,0.11862957,0.2379147,0.1365966,0.29452646,-0.27520886,21
61.0,3.0,0.18000935,0.11361502,0.23190644,0.13248183,0.33580235,-0.41545385,26
61.0,4.0,0.21542943,0.1325381,0.26787466,0.1564463,0.22082706,-0.43281,20
61.0,5.0,0.22741741,0.14099385,0.27973402,0.16381837,0.18114257,-0.42975804,22
61.0,6.0,0.22499263,0.14205112,0.2975236,0.16542636,0.1626373,-0.5723245,29
61.0,7.0,0.20774952,0.13185047,0.27219516,0.1567601,0.22464825,-0.5206292,28
61.0,8.0,0.2214717,0.14207509,0.30201483,0.17034996,0.15666758,-0.6420959,22
61.0,9.0,0.21116652,0.13802594,0.29738164,0.16943261,0.1768925,-0.6919139,11
61.0,10.0,0.21292272,0.12971425,0.29153234,0.16506572,0.19377372,-0.6503601,32
61.0,11.0,0.24380545,0.14365388,0.3180668,0.17613488,0.110120825,-0.6136331,11
61.0,12.0,0.1851734,0.12119983,0.2832661,0.1647194,0.23837307,-0.8128026,13
61.0,13.0,0.19747755,0.12543109,0.2893038,0.1668564,0.21362738,-0.7625912,14
61.0,14.0,0.1703797,0.107102305,0.2438588,0.15011474,0.32175866,-0.6389229,15
61.0,15.0,0.13354051,0.09435092,0.2079265,0.1386176,0.4201896,-0.6495938,8
61.0,16.0,0.16338575,0.10081922,0.23571283,0.13898283,0.35399714,-0.6152223,3
61.0,17.0,0.25742283,0.14357069,0.35157675,0.20146453,0.03636269,-0.8258157,7
61.0,18.0,0.19128197,0.114148684,0.266767,0.17071724,0.24885988,-0.69054294,6
61.0,19.0,0.21268326,0.13461387,0.31589356,0.1851832,0.14134678,-0.8647249,4
61.0,20.0,0.18759485,0.11478092,0.25606057,0.16259553,0.26992497,-0.6218235,7
61.0,21.0,0.2640667,0.14089058,0.31178373,0.19349994,0.08118581,-0.48873997,3
61.0,22.0,0.19814314,0.10808605,0.24645226,0.14632322,0.29380816,-0.44782293,3
61.0,24.0,0.20435598,0.12362253,0.2885071,0.16816604,0.20368788,-0.71256745,2
61.0,25.0,0.011267891,0.020602599,0.016216226,0.039326433,0.90895325,-0.09229378,1
61.0,26.0,0.2074916,0.13198194,0.22751807,0.15600963,0.2686493,-0.21007675,1
61.0,28.0,0.11826927,0.08169765,0.14387691,0.11250982,0.53851354,-0.2659035,2
62.0,1.0,0.26392707,0.13564777,0.25729486,0.16391282,0.17260118,-0.033464998,23
62.0,2.0,0.2632091,0.14522351,0.30744514,0.17653503,0.0997053,-0.3981157,46
62.0,3.0,0.20331593,0.122502,0.25492516,0.15194333,0.2606715,-0.44501075,25
62.0,4.0,0.22871862,0.13754596,0.29200768,0.1670313,0.1677438,-0.52646434,28
62.0,5.0,0.23781961,0.14702536,0.31359398,0.18073262,0.11358841,-0.6258265,23
62.0,6.0,0.20392497,0.1300521,0.26708335,0.15879852,0.23358198,-0.52286565,20
62.0,7.0,0.23909627,0.14582957,0.3258012,0.18142432,0.10038084,-0.7079983,41
62.0,8.0,0.2143534,0.13884266,0.3030466,0.16903006,0.16753039,-0.70593166,28
62.0,9.0,0.18651006,0.12304363,0.2713104,0.15307878,0.25978586,-0.6788591,19
62.0,10.0,0.19497733,0.12126075,0.25699902,0.15052244,0.26954982,-0.51594204,25
62.0,11.0,0.18526615,0.12317218,0.28382415,0.15939304,0.24086724,-0.7924688,18
62.0,12.0,0.20150785,0.11918328,0.27425548,0.16235384,0.23542763,-0.6342724,11
62.0,13.0,0.18418908,0.11715424,0.2599581,0.16538635,0.266837,-0.6716398,5
62.0,14.0,0.19902064,0.12486351,0.299334,0.17256461,0.19606699,-0.84042346,7
62.0,15.0,0.1750397,0.10938754,0.25793603,0.15446885,0.2958794,-0.71026707,12
62.0,16.0,0.24552995,0.14168657,0.35368437,0.20465383,0.04544232,-0.9410956,8
62.0,17.0,0.2044123,0.121520065,0.2920105,0.17554489,0.19852051,-0.7709031,10
62.0,18.0,0.201821,0.12518536,0.30397087,0.18096332,0.17941542,-0.87647647,7
62.0,19.0,0.1659431,0.09850182,0.21561295,0.15105975,0.3623523,-0.49977586,2
62.0,20.0,0.22360314,0.13815549,0.31049395,0.1852255,0.13272244,-0.74078345,4
62.0,21.0,0.17316882,0.10113606,0.30939758,0.14592487,0.26026377,-1.0771339,2
62.0,22.0,0.2498052,0.12947685,0.35559916,0.18939023,0.06292032,-0.90351295,1
62.0,23.0,0.11970086,0.0756785,0.170457,0.10635554,0.5218958,-0.44313478,4
62.0,24.0,0.1191183,0.060988814,0.12480199,0.10012488,0.5907936,-0.1525069,2
62.0,25.0,0.0781026,0.08691889,0.12576228,0.14910696,0.55725145,-0.5191694,1
62.0,26.0,0.27456993,0.12517737,0.33645397,0.19119595,0.06440329,-0.6269805,1
62.0,27.0,0.044276502,0.03132978,0.05393211,0.045468554,0.82281595,-0.108732305,1
62.0,28.0,0.27730024,0.12519374,0.3041372,0.20005238,0.086797774,-0.41261113,1
63.0,1.0,0.24479346,0.12590237,0.23872064,0.15415859,0.23108979,-0.039662775,29
63.0,2.0,0.22930503,0.13228472,0.26310953,0.16474758,0.20465459,-0.33014056,18
63.0,3.0,0.23124446,0.13583444,0.289239,0.17040825,0.16746095,-0.50712705,61
63.0,4.0,0.21118084,0.1272559,0.26435822,0.16158113,0.2304885,-0.47290197,31
63.0,5.0,0.23699667,0.14249338,0.30321267,0.17801857,0.13333267,-0.5674758,24
63.0,6.0,0.20188276,0.13171275,0.27861372,0.16610113,0.2164151,-0.6384522,21
63.0,7.0,0.24444029,0.14405358,0.323019,0.18460587,0.09798976,-0.6690564,21
63.0,8.0,0.21126084,0.13741165,0.3030695,0.17580473,0.16675581,-0.7549467,44
63.0,9.0,0.20880367,0.12888561,0.29151466,0.16806938,0.19715776,-0.6933279,26
63.0,10.0,0.1844495,0.10974444,0.24009101,0.14594561,0.31494996,-0.49534318,27
63.0,11.0,0.23502083,0.14428654,0.3440465,0.19644094,0.07334734,-0.9167983,12
63.0,12.0,0.15491022,0.09552808,0.22386256,0.13342516,0.38661772,-0.5954899,13
63.0,13.0,0.19142355,0.11602823,0.27650687,0.16545583,0.2449278,-0.74236053,13
63.0,14.0,0.14447208,0.09644914,0.21437028,0.13162497,0.40838107,-0.59344363,4
63.0,15.0,0.15957558,0.099128544,0.23918532,0.14423,0.35223222,-0.6905469,8
63.0,16.0,0.24799144,0.1390301,0.3369635,0.20093277,0.06693114,-0.80276835,8
63.0,17.0,0.23752867,0.1325786,0.3100407,0.19247901,0.120207295,-0.6868148,2
63.0,18.0,0.20038208,0.124499306,0.31653422,0.19196086,0.15936993,-1.011956,5
63.0,19.0,0.15730783,0.10455018,0.23485646,0.15919115,0.33768237,-0.70235264,8
63.0,20.0,0.18310891,0.10656114,0.2585465,0.16510591,0.28084043,-0.7015934,5
63.0,21.0,0.22504604,0.13295637,0.39334014,0.2014427,0.039294533,-1.3789093,1
63.0,22.0,0.2592229,0.12770002,0.3322496,0.19124602,0.08200551,-0.6999956,3
63.0,23.0,0.24466847,0.123744845,0.35616627,0.20440987,0.062938675,-1.0198219,1
63.0,24.0,0.056351464,0.051492017,0.107272446,0.059921928,0.719394,-0.38098437,2
63.0,25.0,0.273656,0.13229296,0.3509377,0.21002866,0.025976809,-0.77714896,1
63.0,27.0,0.0056180703,0.015084666,0.023030452,0.0018920255,0.95050555,-0.08211094,1
64.0,1.0,0.2607633,0.12924439,0.2576283,0.16064958,0.18567261,-0.0711411,30
64.0,2.0,0.25238144,0.1437005,0.3010548,0.1784768,0.11762264,-0.44341904,23
64.0,3.0,0.23741223,0.14177498,0.30170774,0.17824754,0.13401525,-0.5572062,28
64.0,4.0,0.2184516,0.12983817,0.27888212,0.16638845,0.200352,-0.5309082,58
64.0,5.0,0.24551976,0.14469661,0.31726658,0.17817791,0.107667595,-0.6013669,27
64.0,6.0,0.21752533,0.13151658,0.2737316,0.16680159,0.20452558,-0.49773648,29
64.0,7.0,0.21271415,0.13314952,0.29998463,0.17177059,0.17636406,-0.7251006,22
64.0,8.0,0.19190116,0.123252414,0.270559,0.16204979,0.24661963,-0.6667055,20
64.0,9.0,0.23550037,0.147817,0.34221444,0.18553063,0.08195365,-0.857599,30
64.0,10.0,0.18250413,0.11202396,0.2472097,0.1438006,0.308729,-0.546774,38
64.0,11.0,0.19281194,0.1219756,0.28250888,0.15798889,0.23732102,-0.73895144,17
64.0,12.0,0.21032868,0.11922538,0.28171197,0.16817997,0.21353513,-0.6446804,13
64.0,13.0,0.1800939,0.111977056,0.2577327,0.15744361,0.28631872,-0.6801521,14
64.0,14.0,0.13554983,0.09251196,0.21839981,0.13466837,0.4131792,-0.70600724,11
64.0,15.0,0.2275502,0.12354775,0.30329108,0.18708913,0.1507878,-0.7203698,10
64.0,16.0,0.16246496,0.107773155,0.2500324,0.16177417,0.31184718,-0.7731867,13
64.0,17.0,0.21481894,0.12047062,0.3178371,0.18163677,0.15741828,-0.90240496,6
64.0,18.0,0.13501945,0.08231731,0.22254325,0.13770716,0.4173095,-0.7788743,4
64.0,19.0,0.20584972,0.11527151,0.29271886,0.1714942,0.20706813,-0.77703726,5
64.0,20.0,0.22569245,0.12756594,0.34441006,0.19005968,0.10287017,-1.0165474,4
64.0,21.0,0.26264578,0.13632256,0.35400617,0.20578389,0.03190923,-0.84535116,3
64.0,22.0,0.22259235,0.12105335,0.29197216,0.1686339,0.18844792,-0.62517667,2
64.0,24.0,0.24885026,0.123160325,0.3653338,0.20426182,0.047501087,-1.0540221,2
64.0,26.0,0.26461825,0.12290647,0.31680563,0.21647659,0.071382545,-0.6528695,1
64.0,27.0,0.09941564,0.08122129,0.13287199,0.14779317,0.53557503,-0.4334362,1
64.0,28.0,0.22392434,0.1105961,0.28130308,0.17348553,0.20225991,-0.5870592,3
64.0,31.0,0.28614485,0.12202272,0.31192094,0.20098415,0.068294436,-0.41524717,2
65.0,1.0,0.22240719,0.11971666,0.24492443,0.15185031,0.25538203,-0.2520437,40
65.0,2.0,0.21898925,0.12730682,0.27111134,0.16572246,0.21077843,-0.4788203,25
65.0,3.0,0.23418653,0.13509823,0.28484842,0.17678171,0.16283703,-0.47933295,25
65.0,4.0,0.18302512,0.10981803,0.22180186,0.14946619,0.3311985,-0.3890491,13
65.0,5.0,0.21880014,0.13272896,0.29740813,0.17875257,0.16559081,-0.6875997,76
65.0,6.0,0.20325892,0.1351133,0.3006836,0.18234149,0.1727254,-0.82180053,21
65.0,7.0,0.20814744,0.12813374,0.289123,0.1704041,0.1982637,-0.6920006,26
65.0,8.0,0.20472449,0.12949623,0.30210122,0.17993872,0.17777163,-0.83170474,25
65.0,9.0,0.21087341,0.13269234,0.31986326,0.17609844,0.15409057,-0.89167994,20
65.0,10.0,0.18484259,0.11668384,0.26012757,0.16176805,0.2707946,-0.6610546,30
65.0,11.0,0.20984942,0.1304486,0.3167601,0.18582983,0.14984877,-0.91453636,25
65.0,12.0,0.21249573,0.11899274,0.3077271,0.18414746,0.16875337,-0.86196256,17
65.0,13.0,0.18616204,0.11524716,0.29229134,0.17482913,0.22439781,-0.920921,19
65.0,14.0,0.19855869,0.11596423,0.3072898,0.1865293,0.18427096,-0.97386175,6
65.0,15.0,0.17838903,0.108230546,0.2730231,0.17171551,0.2609968,-0.84961647,17
65.0,16.0,0.19605817,0.11789696,0.31419405,0.18790446,0.1762537,-1.0356861,16
65.0,17.0,0.22202757,0.1298762,0.33873612,0.19857457,0.103138626,-1.0212686,4
65.0,18.0,0.25234422,0.1334943,0.35987657,0.21470216,0.030390799,-0.99299115,5
65.0,19.0,0.23384874,0.12770912,0.34331527,0.19614297,0.09046134,-0.9661045,5
65.0,20.0,0.16425534,0.10934649,0.25006488,0.17149949,0.2978553,-0.7819957,3
65.0,21.0,0.19005011,0.10665779,0.26957873,0.16789824,0.25835568,-0.736528,9
65.0,22.0,0.20540993,0.110664524,0.28595582,0.17477883,0.21621911,-0.75374323,3
65.0,24.0,0.21625367,0.12534708,0.32494357,0.19089308,0.13340974,-0.95660734,2
65.0,28.0,0.20636667,0.10567506,0.2509523,0.17322186,0.2551394,-0.5146987,1
66.0,1.0,0.251039,0.13377194,0.2720146,0.17569509,0.16129994,-0.27138734,271
66.0,2.0,0.21667236,0.12631688,0.27560902,0.16839987,0.20701697,-0.5384841,18
66.0,3.0,0.23258425,0.14243817,0.31866553,0.18684322,0.11270244,-0.7347065,16
66.0,4.0,0.21454833,0.13400915,0.29120257,0.18014067,0.17394353,-0.6736055,26
66.0,5.0,0.19816925,0.123329505,0.26789793,0.16175734,0.24311726,-0.60284895,14
66.0,6.0,0.21804103,0.13841234,0.30704898,0.18920901,0.14108756,-0.7738184,58
66.0,7.0,0.19236824,0.12956788,0.29079643,0.17412828,0.2073521,-0.82203066,26
66.0,8.0,0.17505231,0.11799552,0.2696499,0.16292858,0.26899105,-0.7956289,20
66.0,9.0,0.19315371,0.13032867,0.3022148,0.17946729,0.18924598,-0.91030264,10
66.0,10.0,0.19583549,0.11883691,0.29362866,0.16963169,0.21607356,-0.83547634,18
66.0,11.0,0.14306885,0.09581518,0.22091642,0.13695303,0.39713004,-0.67070085,15
66.0,12.0,0.20394507,0.12619235,0.3209407,0.19093986,0.15091842,-1.0122355,11
66.0,13.0,0.2166235,0.12827176,0.33088204,0.19359799,0.123160884,-0.995134,17
66.0,14.0,0.18404923,0.113294765,0.29111692,0.17298509,0.23154894,-0.92971206,8
66.0,15.0,0.16622657,0.10624903,0.26701343,0.1728398,0.28155625,-0.90570843,13
66.0,16.0,0.17833498,0.11154143,0.2772307,0.17797065,0.24854906,-0.89052284,9
66.0,17.0,0.22251892,0.121571116,0.3028784,0.19389555,0.1518741,-0.7785333,7
66.0,18.0,0.24421012,0.13224062,0.31458366,0.20718168,0.09433473,-0.7179334,3
66.0,19.0,0.19733688,0.11482536,0.29375786,0.1861753,0.20070267,-0.8857898,7
66.0,20.0,0.25224927,0.1316404,0.37949598,0.22138852,0.0051415917,-1.1583793,1
66.0,21.0,0.12395575,0.085386455,0.19317128,0.14138028,0.45137477,-0.65291977,4
66.0,22.0,0.26421428,0.12459394,0.32503855,0.20710073,0.07117395,-0.67529106,2
66.0,23.0,0.1671216,0.093708925,0.22454476,0.14859016,0.36046755,-0.5667377,3
66.0,24.0,0.17046212,0.09920027,0.27167252,0.16283111,0.28788668,-0.8942549,3
66.0,25.0,0.07158164,0.04371338,0.052803595,0.06633415,0.76305157,0.06459994,1
66.0,26.0,0.113271035,0.079428904,0.19925152,0.13727249,0.46724138,-0.7753274,1
66.0,28.0,0.24673802,0.10929877,0.29782078,0.19807905,0.13984844,-0.62463164,1
67.0,1.0,0.24268207,0.13035063,0.27268687,0.1737597,0.17422171,-0.3400662,37
67.0,2.0,0.23155099,0.1342798,0.30204,0.18241325,0.1429715,-0.6379564,189
67.0,3.0,0.19733283,0.12349592,0.26830217,0.17211802,0.23240612,-0.6422841,28
67.0,4.0,0.23581743,0.1425866,0.3135698,0.1925501,0.108851,-0.6939377,17
67.0,5.0,0.22507961,0.1387201,0.31670883,0.18999444,0.12311761,-0.7942511,13
67.0,6.0,0.19503689,0.13177022,0.3030665,0.18265049,0.18110201,-0.9085075,19
67.0,7.0,0.21838343,0.13777727,0.32957435,0.19178404,0.11578167,-0.93975556,43
67.0,8.0,0.21259923,0.13883385,0.32651797,0.19412561,0.12120868,-0.9644211,19
67.0,9.0,0.23945351,0.14864664,0.35885572,0.20584273,0.040044498,-1.0072653,15
67.0,10.0,0.17017871,0.11004811,0.26976645,0.16110437,0.2831719,-0.8502574,18
67.0,11.0,0.17427625,0.11821289,0.28042692,0.17030613,0.25060502,-0.8998572,10
67.0,12.0,0.15410718,0.10078764,0.26787725,0.1605285,0.31079328,-0.97604984,13
67.0,13.0,0.20787674,0.11602933,0.30949643,0.18213336,0.17764275,-0.91123396,12
67.0,14.0,0.22807252,0.12915437,0.3543214,0.20302095,0.07731988,-1.1079493,12
67.0,15.0,0.17157926,0.11097414,0.27131706,0.17410022,0.2652398,-0.8877071,16
67.0,16.0,0.19956934,0.1197225,0.31158888,0.18851645,0.17326562,-0.99085206,9
67.0,17.0,0.1909803,0.114628226,0.3046117,0.18876092,0.1937111,-1.0185502,13
67.0,18.0,0.21071371,0.12510993,0.3228883,0.20035842,0.13302079,-1.0105225,10
67.0,19.0,0.1569501,0.09762185,0.24163039,0.1722151,0.32574722,-0.8168734,6
67.0,20.0,0.2624264,0.13126723,0.34306034,0.21464968,0.040151153,-0.81242126,3
67.0,21.0,0.13742274,0.11389804,0.2192959,0.18634272,0.3375461,-0.7897036,2
67.0,23.0,0.14549033,0.095915966,0.2319829,0.15109633,0.37138116,-0.77106375,1
67.0,24.0,0.27986178,0.11876524,0.3592432,0.21111074,0.02271755,-0.83181334,1
67.0,25.0,0.2498394,0.11493534,0.34211498,0.21151428,0.07407688,-0.9374518,1
67.0,28.0,0.15290846,0.0943904,0.24901918,0.13927254,0.35906148,-0.8052796,1
67.0,29.0,0.124390736,0.032618117,0.0991017,0.06892622,0.67172104,0.06939468,1
68.0,1.0,0.25960395,0.13364483,0.29241315,0.17774001,0.12964362,-0.36342677,22
68.0,2.0,0.24480388,0.14315596,0.32884154,0.19683671,0.07892242,-0.7519114,15
68.0,3.0,0.21636,0.13246016,0.30245903,0.1836449,0.15838929,-0.75784904,164
68.0,4.0,0.20850332,0.12549391,0.28692126,0.17457251,0.19765824,-0.6978574,25
68.0,5.0,0.21941866,0.13693243,0.32207453,0.18977088,0.12504679,-0.8794241,22
68.0,6.0,0.21992928,0.13407494,0.31004983,0.18817376,0.14131114,-0.7944794,22
68.0,7.0,0.18993405,0.11980817,0.29149917,0.17319244,0.21959005,-0.87290835,13
68.0,8.0,0.20779307,0.13011791,0.30790737,0.18579043,0.16174266,-0.8700512,46
68.0,9.0,0.1743913,0.11713045,0.28670925,0.1716776,0.24425322,-0.95109206,13
68.0,10.0,0.18061653,0.110178314,0.25666964,0.16504675,0.28240067,-0.6980018,20
68.0,11.0,0.1878439,0.11983545,0.29518014,0.17360874,0.21672377,-0.9136239,10
68.0,12.0,0.18748862,0.11264727,0.280679,0.18258105,0.23010041,-0.86569923,11
68.0,13.0,0.20254047,0.11987551,0.3164528,0.18700394,0.16720504,-1.0000494,17
68.0,14.0,0.21925402,0.12732716,0.32822824,0.20436607,0.11326461,-0.99700767,18
68.0,15.0,0.18157391,0.11037031,0.29135567,0.1829441,0.22690456,-0.9887398,12
68.0,16.0,0.19341815,0.10478211,0.2825704,0.17061707,0.24198389,-0.82223374,8
68.0,17.0,0.120696545,0.07992694,0.20153409,0.1316385,0.45915627,-0.72594804,8
68.0,18.0,0.15062778,0.094734564,0.25330365,0.16218288,0.332845,-0.9234577,9
68.0,19.0,0.25030294,0.13169882,0.37604302,0.21719457,0.015841605,-1.1375327,4
68.0,20.0,0.24093187,0.12864292,0.37630755,0.21254987,0.03276884,-1.2019608,4
68.0,21.0,0.21987881,0.12234493,0.30703136,0.19529998,0.14750229,-0.83351654,3
68.0,22.0,0.25265896,0.12848595,0.3793592,0.22104357,0.008266754,-1.166345,2
68.0,23.0,0.14891252,0.08784425,0.25327507,0.18390715,0.3196461,-1.0191807,2
68.0,24.0,0.27814263,0.11675059,0.35748675,0.21282047,0.026924606,-0.8452517,1
68.0,25.0,0.2838337,0.11617422,0.3511869,0.23391336,0.0064117084,-0.825885,1
68.0,26.0,0.042450495,0.0532783,0.05888798,0.11136613,0.7303368,-0.29112437,1
68.0,28.0,0.25737652,0.10694818,0.34509826,0.21803354,0.063352756,-0.9514606,1
68.0,29.0,0.26462814,0.11114508,0.3749143,0.2186889,0.021067243,-1.096872,1
68.0,30.0,0.24696968,0.120049685,0.32435566,0.21646243,0.0824279,-0.8355752,2
68.0,32.0,0.0050493474,0.014500224,0.017405678,0.002284316,0.9242442,-0.10487763,1
69.0,1.0,0.24158318,0.12733294,0.27687055,0.1734533,0.17456827,-0.38642842,30
69.0,2.0,0.20208454,0.12300618,0.2830664,0.17420267,0.21146646,-0.72160345,13
69.0,3.0,0.19125761,0.118076846,0.27239412,0.16882937,0.24219929,-0.7236892,21
69.0,4.0,0.21354812,0.13214369,0.31177095,0.19218785,0.14408833,-0.8684109,158
69.0,5.0,0.2045451,0.12964185,0.30131492,0.18757915,0.1709483,-0.85195905,18
69.0,6.0,0.19121075,0.12484678,0.30356005,0.18139923,0.19314365,-0.9570184,12
69.0,7.0,0.1627088,0.11207385,0.2525026,0.16797271,0.2997912,-0.79708296,17
69.0,8.0,0.1800798,0.12063826,0.28840676,0.17876624,0.22651394,-0.93439865,17
69.0,9.0,0.19662307,0.12472137,0.30287373,0.18528882,0.18459105,-0.9263933,36
69.0,10.0,0.18723126,0.11657328,0.27664113,0.1816577,0.23244612,-0.82146436,19
69.0,11.0,0.22061907,0.13843188,0.3605068,0.2044775,0.068846844,-1.179432,16
69.0,12.0,0.19467647,0.12233383,0.31363896,0.19408868,0.1682915,-1.0505103,6
69.0,13.0,0.19551967,0.11220471,0.3138053,0.18468715,0.18739778,-1.0476524,6
69.0,14.0,0.19698009,0.11647369,0.32873854,0.19348106,0.15732345,-1.1546917,15
69.0,15.0,0.18115526,0.11756141,0.32998762,0.19623217,0.16820535,-1.278848,8
69.0,16.0,0.1959933,0.123219416,0.32426935,0.2002513,0.1494732,-1.1307682,8
69.0,17.0,0.18326725,0.111671835,0.29422802,0.19230413,0.21261874,-1.0183641,11
69.0,18.0,0.17468068,0.10888154,0.2938974,0.19549724,0.22019736,-1.0964003,8
69.0,19.0,0.22559355,0.12957555,0.39494807,0.22858009,0.012034386,-1.484026,2
69.0,20.0,0.21819855,0.11911834,0.33411896,0.20092793,0.11978742,-1.0581677,6
69.0,21.0,0.23763666,0.12473332,0.388165,0.21394077,0.02717446,-1.3241591,1
69.0,22.0,0.21142009,0.11221253,0.32717744,0.20180611,0.13913225,-1.0832808,1
69.0,23.0,0.24960174,0.1134212,0.35386539,0.20861675,0.06651055,-1.0179987,2
69.0,24.0,0.2730469,0.114916466,0.36695027,0.2171868,0.020500109,-0.9650621,1
69.0,25.0,0.20613925,0.11003397,0.28892103,0.20999493,0.1769169,-0.88865596,1
69.0,26.0,0.28701994,0.10919272,0.3601736,0.22170104,0.014208584,-0.8505614,1
69.0,27.0,0.0069788285,0.018265465,0.014887734,0.015061452,0.9423666,-0.046865083,1
69.0,28.0,0.2950346,0.10680868,0.3418004,0.24236959,0.00612895,-0.73457867,1
69.0,29.0,0.25774056,0.11071602,0.37207848,0.24422473,0.0058669704,-1.2030646,1
69.0,36.0,0.23164576,0.12386405,0.2730521,0.23935734,0.123479255,-0.64275956,1
70.0,1.0,0.23294826,0.12520108,0.286513,0.18179235,0.16749555,-0.54533947,38
70.0,2.0,0.2173689,0.12906696,0.30267197,0.18428074,0.16020155,-0.7649708,21
70.0,3.0,0.21515223,0.13226521,0.30855185,0.19017522,0.14517811,-0.83297414,21
70.0,4.0,0.2137729,0.12948252,0.31904298,0.19427082,0.137249,-0.9316941,25
70.0,5.0,0.19373062,0.12487166,0.29491207,0.18537225,0.19542094,-0.89035267,172
70.0,6.0,0.18993205,0.12237708,0.2956865,0.18273444,0.2034691,-0.92179906,22
70.0,7.0,0.19818097,0.12569946,0.31521794,0.19332801,0.16155079,-1.0231811,18
70.0,8.0,0.17834233,0.120120294,0.31482238,0.18168901,0.19921099,-1.1403306,24
70.0,9.0,0.20241149,0.13102143,0.33069387,0.19656515,0.13322617,-1.0948908,12
70.0,10.0,0.17130563,0.10883889,0.27874175,0.17303008,0.26243493,-0.94580466,69
70.0,11.0,0.21074793,0.13167179,0.33766788,0.2048973,0.10791086,-1.1099994,16
70.0,12.0,0.17142883,0.10572361,0.30016455,0.18009137,0.2362187,-1.1267658,8
70.0,13.0,0.19423835,0.11678072,0.33365107,0.19229044,0.15645088,-1.2039146,12
70.0,14.0,0.17690308,0.113699116,0.3262436,0.19805498,0.17837286,-1.299942,6
70.0,15.0,0.17545615,0.10733467,0.28364983,0.18654016,0.2407702,-0.9973845,14
70.0,16.0,0.19112332,0.113320515,0.31762543,0.20472962,0.165871,-1.1626558,8
70.0,17.0,0.16349041,0.10053346,0.2789892,0.18255529,0.2679867,-1.0561256,10
70.0,18.0,0.14088762,0.0878623,0.22335687,0.15978964,0.3745078,-0.80963266,5
70.0,19.0,0.22600107,0.13578208,0.3921626,0.23374258,0.002990845,-1.4568348,1
70.0,20.0,0.19955032,0.10429382,0.29920962,0.18059102,0.20981608,-0.9269079,7
70.0,21.0,0.1340001,0.09588169,0.2494653,0.17605461,0.3391517,-1.0475609,3
70.0,22.0,0.2283248,0.11605378,0.37273833,0.2198799,0.053825002,-1.3261538,1
70.0,23.0,0.23162188,0.11174705,0.37544075,0.22269031,0.049224757,-1.342946,1
70.0,24.0,0.27482596,0.11317863,0.3636911,0.2342496,0.0057822755,-0.9849001,1
70.0,25.0,0.10931665,0.072956264,0.18677032,0.16093934,0.4662202,-0.8064871,2
70.0,26.0,0.24707171,0.10794274,0.39448866,0.23348089,0.007231421,-1.4080617,1
70.0,27.0,0.09977173,0.06735665,0.1650946,0.16234805,0.49961126,-0.7436378,2
71.0,1.0,0.23424885,0.12375651,0.27924109,0.1821729,0.17444357,-0.49096528,80
71.0,2.0,0.21844871,0.13284712,0.3244885,0.19721162,0.1204553,-0.9362224,19
71.0,3.0,0.22870165,0.13580765,0.3270031,0.20450716,0.09718776,-0.89539886,12
71.0,4.0,0.22239509,0.13465664,0.3195068,0.20110434,0.116212875,-0.88048416,17
71.0,5.0,0.20345108,0.12743868,0.3280547,0.18946962,0.14549008,-1.0590832,17
71.0,6.0,0.2096879,0.13429858,0.3271503,0.20284827,0.119818375,-1.0283712,160
